Date,location,Tmax,Tmin,precipitation
18/02/2002,Dainyour,12,4.5,0.07
19/02/2002,Dainyour,14.3,2,0
20/02/2002,Dainyour,16,2.9,0
21/02/2002,Dainyour,14.9,4.4,0
22/02/2002,Dainyour,14.8,5.6,0
23/02/2002,Dainyour,11.7,3.6,5.1
24/02/2002,Dainyour,9.8,3.2,1.67
25/02/2002,Dainyour,13.5,2.8,0
26/02/2002,Dainyour,13.6,2.9,0
27/02/2002,Dainyour,15,1.7,0
28/02/2002,Dainyour,14.3,2.3,0
01/03/2002,Dainyour,13.3,2.9,0
02/03/2002,Dainyour,13.3,4.8,0.33
03/03/2002,Dainyour,11.2,1.5,1.13
04/03/2002,Dainyour,15,3.5,0
05/03/2002,Dainyour,12.9,2.9,0
06/03/2002,Dainyour,15.2,2.1,0
07/03/2002,Dainyour,17.1,1.4,0
08/03/2002,Dainyour,15.9,3.2,0
09/03/2002,Dainyour,16.6,5.1,0
10/03/2002,Dainyour,16.3,5.1,1.43
11/03/2002,Dainyour,11.2,2.8,0.1
12/03/2002,Dainyour,14.2,3.3,0
13/03/2002,Dainyour,16.5,2.7,1.41
14/03/2002,Dainyour,16.5,3.2,0
15/03/2002,Dainyour,18.3,3.9,0
16/03/2002,Dainyour,18,4.5,0
17/03/2002,Dainyour,19.5,5.5,0
18/03/2002,Dainyour,20.5,6.2,0
19/03/2002,Dainyour,21.1,6.1,1.77
20/03/2002,Dainyour,20.3,8.1,9.89
21/03/2002,Dainyour,20.1,9.9,9.19
22/03/2002,Dainyour,13.7,6.3,1.58
23/03/2002,Dainyour,17.6,7.6,0.07
24/03/2002,Dainyour,17.9,6.5,0.23
25/03/2002,Dainyour,17,4.8,2.73
26/03/2002,Dainyour,17.4,4.8,0
27/03/2002,Dainyour,20.1,5.2,0
28/03/2002,Dainyour,21.8,4.5,0
29/03/2002,Dainyour,22.9,5.6,0
30/03/2002,Dainyour,22.9,6.4,0
31/03/2002,Dainyour,22.1,6.2,0
01/04/2002,Dainyour,19.1,6.3,1.77
02/04/2002,Dainyour,14.7,5.7,9.23
03/04/2002,Dainyour,17.6,4.7,0.71
04/04/2002,Dainyour,21.3,8.3,0
05/04/2002,Dainyour,18.7,8.5,0
06/04/2002,Dainyour,19.1,8.5,1.47
07/04/2002,Dainyour,16.4,8.1,3.07
08/04/2002,Dainyour,19,8,1.43
09/04/2002,Dainyour,21.1,5.7,0
10/04/2002,Dainyour,23.6,8,0
11/04/2002,Dainyour,25.2,7.9,0
12/04/2002,Dainyour,26,8.9,0
13/04/2002,Dainyour,28,12.4,0
14/04/2002,Dainyour,25.9,11.6,0
15/04/2002,Dainyour,25.4,11.7,0
16/04/2002,Dainyour,26.1,10.4,0.33
17/04/2002,Dainyour,26.8,12.1,0
18/04/2002,Dainyour,22.3,10.4,0.07
19/04/2002,Dainyour,26.6,10.1,0
20/04/2002,Dainyour,27.5,11.4,0
21/04/2002,Dainyour,26.6,10.8,0.71
22/04/2002,Dainyour,28.9,11.7,0
23/04/2002,Dainyour,27.2,11.2,3.7
24/04/2002,Dainyour,21.6,11.8,3.53
25/04/2002,Dainyour,21.2,9.6,1.67
26/04/2002,Dainyour,18.6,7.6,4.17
27/04/2002,Dainyour,23.3,11.2,0.93
28/04/2002,Dainyour,20,8.6,0.2
29/04/2002,Dainyour,22.7,6.4,0
30/04/2002,Dainyour,25.5,10.1,0
01/05/2002,Dainyour,24.5,10.6,0
02/05/2002,Dainyour,25.8,10.4,0.03
03/05/2002,Dainyour,25.4,9.6,0
04/05/2002,Dainyour,27.8,13,0
05/05/2002,Dainyour,29.6,13.6,0
06/05/2002,Dainyour,29.7,13.2,0.93
07/05/2002,Dainyour,26.7,12.9,0.17
08/05/2002,Dainyour,25.3,11.8,0
09/05/2002,Dainyour,29.5,13.4,0.07
10/05/2002,Dainyour,27.9,12.2,1.11
11/05/2002,Dainyour,28.1,11.5,0
12/05/2002,Dainyour,31,11.9,0
13/05/2002,Dainyour,32.3,13.8,0
14/05/2002,Dainyour,32.2,15,0
15/05/2002,Dainyour,27.3,12.1,7.03
16/05/2002,Dainyour,27.4,13.4,0
17/05/2002,Dainyour,31.3,12.6,0
18/05/2002,Dainyour,31.2,14.5,0
19/05/2002,Dainyour,29.9,15.7,0
20/05/2002,Dainyour,27.3,11.1,1.1
21/05/2002,Dainyour,28,11.1,2.12
22/05/2002,Dainyour,29.3,12.5,0
23/05/2002,Dainyour,30.1,14,0
24/05/2002,Dainyour,27.8,14,0
25/05/2002,Dainyour,29.6,12.5,0
26/05/2002,Dainyour,28.8,12,0
27/05/2002,Dainyour,31.6,11.8,0
28/05/2002,Dainyour,26.6,13.5,0
29/05/2002,Dainyour,27.8,13.9,0
30/05/2002,Dainyour,24.2,12.3,0
31/05/2002,Dainyour,27.8,13.4,0
01/06/2002,Dainyour,30.7,11.9,0
02/06/2002,Dainyour,31.6,12.3,0
03/06/2002,Dainyour,33,14.2,0
04/06/2002,Dainyour,31.8,13.4,0
05/06/2002,Dainyour,32.5,16.2,0
06/06/2002,Dainyour,29.9,15.2,0.17
07/06/2002,Dainyour,30.3,11.6,0
08/06/2002,Dainyour,32.3,11.8,0
09/06/2002,Dainyour,34.9,14.1,0
10/06/2002,Dainyour,33.3,12.9,0
11/06/2002,Dainyour,31.9,15,0
12/06/2002,Dainyour,32.7,12.2,0
13/06/2002,Dainyour,35.7,15.9,0
14/06/2002,Dainyour,36,17.5,0
15/06/2002,Dainyour,35.2,17.6,0
16/06/2002,Dainyour,35.2,18.9,0
17/06/2002,Dainyour,31.5,13.4,1.33
18/06/2002,Dainyour,26.3,14.5,0
19/06/2002,Dainyour,27.8,12.7,0.33
20/06/2002,Dainyour,28.1,12.6,0
21/06/2002,Dainyour,30.5,12.7,0
22/06/2002,Dainyour,34,13.4,0
23/06/2002,Dainyour,36.3,14,0
24/06/2002,Dainyour,31.3,14.6,6.9
25/06/2002,Dainyour,29.6,13.7,2.17
26/06/2002,Dainyour,32.5,15.3,1.63
27/06/2002,Dainyour,27.6,14.6,0
28/06/2002,Dainyour,34.1,16.3,0
29/06/2002,Dainyour,34.1,16.4,0.47
30/06/2002,Dainyour,29,15.6,54.59
01/07/2002,Dainyour,29.4,14.2,0
02/07/2002,Dainyour,32.6,14.1,0
03/07/2002,Dainyour,35.7,16.7,0
04/07/2002,Dainyour,34.9,18.9,1.06
05/07/2002,Dainyour,33.2,17.1,0
06/07/2002,Dainyour,34,18.1,0
07/07/2002,Dainyour,33,16.6,0.2
08/07/2002,Dainyour,32.4,17.8,0
09/07/2002,Dainyour,33.2,15.1,57.59
10/07/2002,Dainyour,33,14.4,0
11/07/2002,Dainyour,28.5,14.4,1.33
12/07/2002,Dainyour,31.8,15.7,0
13/07/2002,Dainyour,35.3,15.2,0
14/07/2002,Dainyour,31.8,15.8,0
15/07/2002,Dainyour,29.2,14.7,16.96
16/07/2002,Dainyour,31.1,14.6,7.07
17/07/2002,Dainyour,34.4,15.6,0
18/07/2002,Dainyour,31.8,16.2,0
19/07/2002,Dainyour,30.4,16,0.1
20/07/2002,Dainyour,33,16.9,0
21/07/2002,Dainyour,36.4,18.2,0
22/07/2002,Dainyour,35.4,18.5,0.67
23/07/2002,Dainyour,28.2,13.9,5.89
24/07/2002,Dainyour,28.5,13.8,0.71
25/07/2002,Dainyour,31.6,13.6,0.71
26/07/2002,Dainyour,33.3,15.6,0
27/07/2002,Dainyour,33.3,17.5,0
28/07/2002,Dainyour,33.6,17.9,1.06
29/07/2002,Dainyour,27.6,14.5,0.67
30/07/2002,Dainyour,30.9,13.5,0
31/07/2002,Dainyour,33.1,14.4,0
01/08/2002,Dainyour,33.2,16.3,0
02/08/2002,Dainyour,33.2,16.2,0
03/08/2002,Dainyour,32.6,16,14.84
04/08/2002,Dainyour,35.3,17.4,13.43
05/08/2002,Dainyour,33.5,16.9,1.06
06/08/2002,Dainyour,35.8,17.7,0
07/08/2002,Dainyour,36.9,19.1,0
08/08/2002,Dainyour,35.6,18.6,0
09/08/2002,Dainyour,34.4,19.7,0
10/08/2002,Dainyour,35.4,20,0
11/08/2002,Dainyour,38.1,20.3,0
12/08/2002,Dainyour,39,21.6,0
13/08/2002,Dainyour,36,16.8,2.95
14/08/2002,Dainyour,27.9,16.3,2.67
15/08/2002,Dainyour,25.7,14.1,12.05
16/08/2002,Dainyour,25.7,14.9,2.3
17/08/2002,Dainyour,29,14.1,1.41
18/08/2002,Dainyour,31.8,14,0.35
19/08/2002,Dainyour,32.9,16.5,0
20/08/2002,Dainyour,34.6,14.6,0
21/08/2002,Dainyour,35.6,16.3,0
22/08/2002,Dainyour,33.5,18.9,0
23/08/2002,Dainyour,32.7,17.7,0
24/08/2002,Dainyour,34.7,18.6,0
25/08/2002,Dainyour,35.6,18.9,0.35
26/08/2002,Dainyour,34.3,16.7,2.83
27/08/2002,Dainyour,31,16.3,5.1
28/08/2002,Dainyour,32.5,16.2,0.5
29/08/2002,Dainyour,33.5,16.1,0.97
30/08/2002,Dainyour,32,16.6,0.21
31/08/2002,Dainyour,33.4,17.5,0
01/09/2002,Dainyour,34.3,17.8,0
02/09/2002,Dainyour,28.4,15.8,1.73
03/09/2002,Dainyour,30.3,13.3,1.9
04/09/2002,Dainyour,27.7,12.6,0.33
05/09/2002,Dainyour,24.4,12.3,0.1
06/09/2002,Dainyour,27.3,10.8,0
07/09/2002,Dainyour,29.8,10.6,0
08/09/2002,Dainyour,31.3,10.2,0
09/09/2002,Dainyour,30.3,12.1,0
10/09/2002,Dainyour,26.2,11.8,0
11/09/2002,Dainyour,25.3,10.2,0
12/09/2002,Dainyour,27.9,10.1,0
13/09/2002,Dainyour,31.6,9.5,0
14/09/2002,Dainyour,31.2,11.1,0
15/09/2002,Dainyour,31.5,12.7,0
16/09/2002,Dainyour,34,13.2,0
17/09/2002,Dainyour,30.7,10.7,0
18/09/2002,Dainyour,31.7,12.8,0
19/09/2002,Dainyour,28,10.2,0
20/09/2002,Dainyour,29.1,9,0
21/09/2002,Dainyour,28.8,8,0
22/09/2002,Dainyour,30,9.9,0
23/09/2002,Dainyour,31.3,10.1,0
24/09/2002,Dainyour,25.4,9.9,65.37
25/09/2002,Dainyour,20.7,9.1,0.33
26/09/2002,Dainyour,23.9,7.6,0.03
27/09/2002,Dainyour,26.2,8.1,0
28/09/2002,Dainyour,25.6,9.1,0
29/09/2002,Dainyour,25.4,7,7.07
30/09/2002,Dainyour,23,8.4,2.12
01/10/2002,Dainyour,23.7,6.1,0
02/10/2002,Dainyour,26.3,6.5,0
03/10/2002,Dainyour,27.7,7.9,0
04/10/2002,Dainyour,27.3,8.5,0
05/10/2002,Dainyour,27.8,8.5,0
06/10/2002,Dainyour,28.1,9.8,0
07/10/2002,Dainyour,27.5,10,0
08/10/2002,Dainyour,26.6,9.3,0
09/10/2002,Dainyour,25.1,9.2,0
10/10/2002,Dainyour,27.5,7.8,0
11/10/2002,Dainyour,28.1,8.8,0
12/10/2002,Dainyour,26.8,8.3,0
13/10/2002,Dainyour,26.1,8,0
14/10/2002,Dainyour,23.1,7.6,0
15/10/2002,Dainyour,25.5,8.6,0
16/10/2002,Dainyour,24.7,9.9,0
17/10/2002,Dainyour,24.5,9.6,0
18/10/2002,Dainyour,25,7,0
19/10/2002,Dainyour,26.5,7.3,0
20/10/2002,Dainyour,21.8,7.2,0
21/10/2002,Dainyour,23,7.9,0
22/10/2002,Dainyour,23.2,7,0
23/10/2002,Dainyour,22,6.3,0
24/10/2002,Dainyour,22.8,5.7,0
25/10/2002,Dainyour,21.8,6.2,0
26/10/2002,Dainyour,22.8,6.2,0
27/10/2002,Dainyour,22.2,5.9,0
28/10/2002,Dainyour,21.3,5.6,0
29/10/2002,Dainyour,22.2,5.6,0
30/10/2002,Dainyour,22.6,5.3,0
31/10/2002,Dainyour,21.9,4.5,0
01/11/2002,Dainyour,22.3,3.8,0
02/11/2002,Dainyour,23.6,3,0
03/11/2002,Dainyour,22.6,2.7,0
04/11/2002,Dainyour,21.7,2.5,0
05/11/2002,Dainyour,21.3,3.4,0
06/11/2002,Dainyour,22.1,4.2,0
07/11/2002,Dainyour,22.8,5.6,0
08/11/2002,Dainyour,20.3,7.2,0
09/11/2002,Dainyour,20.1,6.6,0
10/11/2002,Dainyour,19.3,6.7,0
11/11/2002,Dainyour,18.1,5.2,0
12/11/2002,Dainyour,17.8,5.2,0
13/11/2002,Dainyour,18.3,5.2,0
14/11/2002,Dainyour,20.2,3,0
15/11/2002,Dainyour,19.4,3,0
16/11/2002,Dainyour,19.4,3.3,0
17/11/2002,Dainyour,19.6,2.9,0
18/11/2002,Dainyour,19.5,2.4,0
19/11/2002,Dainyour,18.5,4.1,0
20/11/2002,Dainyour,16.9,1.7,0
21/11/2002,Dainyour,17,1.1,0
22/11/2002,Dainyour,16.6,0.5,0
23/11/2002,Dainyour,17.5,0.1,0
24/11/2002,Dainyour,17.3,0.3,0
25/11/2002,Dainyour,17.5,0.4,0
26/11/2002,Dainyour,17.8,0.1,0
27/11/2002,Dainyour,17.3,-0.4,0
28/11/2002,Dainyour,17,0.3,0
29/11/2002,Dainyour,16.6,0,0
30/11/2002,Dainyour,13.9,1.3,0
01/12/2002,Dainyour,12.1,0.8,0
02/12/2002,Dainyour,15.1,1.3,0
03/12/2002,Dainyour,11.6,2.6,0
04/12/2002,Dainyour,11.7,3.5,0
05/12/2002,Dainyour,10.9,2.3,0
06/12/2002,Dainyour,7.9,-0.9,0
07/12/2002,Dainyour,11.1,-2.3,0
08/12/2002,Dainyour,10.4,-2.5,0
09/12/2002,Dainyour,10.4,-3.5,0
10/12/2002,Dainyour,11.5,-2.4,0
11/12/2002,Dainyour,9.4,-0.4,0
12/12/2002,Dainyour,10.1,0.1,0
13/12/2002,Dainyour,12.1,1.8,0
14/12/2002,Dainyour,10.2,1.8,0
15/12/2002,Dainyour,8.6,2.1,0
16/12/2002,Dainyour,12.5,1,0
17/12/2002,Dainyour,11.8,1.7,0
18/12/2002,Dainyour,11.3,1,0
19/12/2002,Dainyour,12.6,0.9,0
20/12/2002,Dainyour,8.8,-0.1,0.07
21/12/2002,Dainyour,7.4,-1.3,0
22/12/2002,Dainyour,9.7,-1.9,0
23/12/2002,Dainyour,8.6,-1.7,0
24/12/2002,Dainyour,9.6,-1.2,0
25/12/2002,Dainyour,9.8,3.4,0
26/12/2002,Dainyour,9.5,3.7,0
27/12/2002,Dainyour,10.3,-1.2,0
28/12/2002,Dainyour,12,-2.4,0
29/12/2002,Dainyour,10.2,-3.9,0
30/12/2002,Dainyour,10.9,-2.8,0
31/12/2002,Dainyour,8.8,-4.5,0
01/01/2003,Dainyour,11.1,-5.2,0
02/01/2003,Dainyour,9,-5.1,0
03/01/2003,Dainyour,8.7,-3.8,0
04/01/2003,Dainyour,7.5,-4.2,0
05/01/2003,Dainyour,9.1,-3.2,0
06/01/2003,Dainyour,9.6,-4.1,0
07/01/2003,Dainyour,7.5,-3.5,0
08/01/2003,Dainyour,8.4,-3.5,0.71
09/01/2003,Dainyour,8.4,-3.5,0
10/01/2003,Dainyour,8,-4.2,0
11/01/2003,Dainyour,8.8,-4.7,0
12/01/2003,Dainyour,8.1,-4.6,0
13/01/2003,Dainyour,7.5,-4.7,0
14/01/2003,Dainyour,8.1,-5.8,0
15/01/2003,Dainyour,6.9,-5.3,0
16/01/2003,Dainyour,8.8,-4.7,0
17/01/2003,Dainyour,9.1,-2.7,0
18/01/2003,Dainyour,8.9,-1.5,0
19/01/2003,Dainyour,11.2,-1.7,0
20/01/2003,Dainyour,10.7,-2.3,0
21/01/2003,Dainyour,11.9,-3.8,0
22/01/2003,Dainyour,8.8,-2.8,0
23/01/2003,Dainyour,11.1,-2,0
24/01/2003,Dainyour,8.3,-4.3,0
25/01/2003,Dainyour,8.1,-3.7,0
26/01/2003,Dainyour,9.8,-1.4,0
27/01/2003,Dainyour,9.5,-0.3,0
28/01/2003,Dainyour,7.6,-1,0
29/01/2003,Dainyour,10.2,-1.6,0
30/01/2003,Dainyour,8.1,-0.2,0
31/01/2003,Dainyour,7.9,-1.5,0
01/02/2003,Dainyour,10.5,-1.4,0
02/02/2003,Dainyour,9.6,-2.2,0
03/02/2003,Dainyour,10.2,-4.6,0
04/02/2003,Dainyour,10.5,-5,0
05/02/2003,Dainyour,11.5,-4.5,0
06/02/2003,Dainyour,11.1,-1.9,0
07/02/2003,Dainyour,8.9,0,0.57
08/02/2003,Dainyour,5.6,-1.2,0.33
09/02/2003,Dainyour,8.9,-2.6,0
10/02/2003,Dainyour,9.1,-3,0
11/02/2003,Dainyour,11.4,-3,0
12/02/2003,Dainyour,11,-3.4,0
13/02/2003,Dainyour,10.4,-3.1,0
14/02/2003,Dainyour,10.6,-1.3,0
15/02/2003,Dainyour,12.9,0.2,0
16/02/2003,Dainyour,10.6,2.7,0
17/02/2003,Dainyour,10,2.6,0
18/02/2003,Dainyour,8.1,1.7,7.87
19/02/2003,Dainyour,5.4,-0.1,12.93
20/02/2003,Dainyour,5.4,-0.1,5.07
21/02/2003,Dainyour,9.6,-0.7,0
22/02/2003,Dainyour,9.6,0.2,0
23/02/2003,Dainyour,12.2,3.4,0.1
24/02/2003,Dainyour,13.5,3.3,0
25/02/2003,Dainyour,14.2,4.4,0
26/02/2003,Dainyour,13.9,4.3,0
27/02/2003,Dainyour,14.2,3.8,0
28/02/2003,Dainyour,13.9,3.8,0
01/03/2003,Dainyour,15.3,5,0
02/03/2003,Dainyour,13.3,3.7,4.17
03/03/2003,Dainyour,11.5,5.7,0.97
04/03/2003,Dainyour,6.7,4.3,2.73
05/03/2003,Dainyour,10.8,3,0.71
06/03/2003,Dainyour,11.7,3.4,0
07/03/2003,Dainyour,13.8,3.5,0
08/03/2003,Dainyour,14.9,4.2,0
09/03/2003,Dainyour,15.2,6.6,0
10/03/2003,Dainyour,14.2,6.9,1.8
11/03/2003,Dainyour,12.8,7.1,0.87
12/03/2003,Dainyour,16.6,8,0
13/03/2003,Dainyour,16.6,7.4,0
14/03/2003,Dainyour,16.8,8.3,0
15/03/2003,Dainyour,16.5,9,0
16/03/2003,Dainyour,16.9,7.2,1.23
17/03/2003,Dainyour,16.8,7.9,0
18/03/2003,Dainyour,18.4,7.2,0
19/03/2003,Dainyour,18.3,9.9,0.71
20/03/2003,Dainyour,17.6,8.8,1.41
21/03/2003,Dainyour,20.4,8,0
22/03/2003,Dainyour,21.5,8.4,0
23/03/2003,Dainyour,19.6,9.5,0
24/03/2003,Dainyour,18.2,9.8,0
25/03/2003,Dainyour,21.7,10.1,0.23
26/03/2003,Dainyour,18.4,10.1,0.07
27/03/2003,Dainyour,22.5,10.6,0
28/03/2003,Dainyour,22.8,11.4,0
29/03/2003,Dainyour,18.2,9.4,3.27
30/03/2003,Dainyour,15.7,8.4,0.97
31/03/2003,Dainyour,17.6,9.1,0
01/04/2003,Dainyour,21.1,10.6,0
02/04/2003,Dainyour,21.7,10.5,0
03/04/2003,Dainyour,17.8,5.2,0.37
04/04/2003,Dainyour,19.9,8,0
05/04/2003,Dainyour,17.3,6.3,0
06/04/2003,Dainyour,20.4,7.5,0
07/04/2003,Dainyour,22.5,7.8,0
08/04/2003,Dainyour,22.6,8,0
09/04/2003,Dainyour,23.4,8.2,0
10/04/2003,Dainyour,22.2,9.4,6.71
11/04/2003,Dainyour,24.2,11.1,0
12/04/2003,Dainyour,24.8,10,0
13/04/2003,Dainyour,26,10.7,0
14/04/2003,Dainyour,26.9,13.2,21.55
15/04/2003,Dainyour,19.8,8.3,14.68
16/04/2003,Dainyour,18,9.2,2.37
17/04/2003,Dainyour,19.7,7.5,3.89
18/04/2003,Dainyour,21.3,8.5,19.79
19/04/2003,Dainyour,21.1,8.8,1.4
20/04/2003,Dainyour,16.9,7.1,4.97
21/04/2003,Dainyour,19.2,7,0
22/04/2003,Dainyour,23.9,8,0
23/04/2003,Dainyour,25.5,8.9,0
24/04/2003,Dainyour,28,13.7,0
25/04/2003,Dainyour,27.1,11.9,1.37
26/04/2003,Dainyour,19,9.9,4.7
27/04/2003,Dainyour,18.8,10.2,0.5
28/04/2003,Dainyour,22.3,9,0.71
29/04/2003,Dainyour,25.6,9.1,0
30/04/2003,Dainyour,28.6,10.9,0
01/05/2003,Dainyour,29.7,12.1,1
02/05/2003,Dainyour,21,7.1,29.17
03/05/2003,Dainyour,14,6,30.57
04/05/2003,Dainyour,15.8,5.8,1.73
05/05/2003,Dainyour,21,8.4,0
06/05/2003,Dainyour,22.5,9,0
07/05/2003,Dainyour,22.9,7.5,3.67
08/05/2003,Dainyour,22.3,7.6,0.35
09/05/2003,Dainyour,25,8.5,0
10/05/2003,Dainyour,26.5,11.5,0
11/05/2003,Dainyour,24.2,8.3,0.33
12/05/2003,Dainyour,25.5,11.7,0
13/05/2003,Dainyour,21.8,10.2,1.13
14/05/2003,Dainyour,24.1,9.7,0.13
15/05/2003,Dainyour,26.6,12.1,0
16/05/2003,Dainyour,24.9,9.8,0
17/05/2003,Dainyour,28.6,10.1,0
18/05/2003,Dainyour,29.3,14.3,0
19/05/2003,Dainyour,28.5,11.4,0
20/05/2003,Dainyour,29.2,11.9,0
21/05/2003,Dainyour,30.7,13.6,0
22/05/2003,Dainyour,31,15.1,0
23/05/2003,Dainyour,29.4,13.5,0.57
24/05/2003,Dainyour,26.3,13.3,1.77
25/05/2003,Dainyour,28.6,11.5,1.41
26/05/2003,Dainyour,29,13.4,14.13
27/05/2003,Dainyour,25.3,13,0.27
28/05/2003,Dainyour,23.9,10.8,10.21
29/05/2003,Dainyour,23.7,10.8,0.13
30/05/2003,Dainyour,25.5,10.8,0
31/05/2003,Dainyour,28.1,11.3,0
01/06/2003,Dainyour,31,12.7,0
02/06/2003,Dainyour,30.3,12.5,0
03/06/2003,Dainyour,32.4,13.2,0
04/06/2003,Dainyour,32.8,13.1,1.2
05/06/2003,Dainyour,31.7,13.2,0
06/06/2003,Dainyour,30.6,12.7,0
07/06/2003,Dainyour,34.4,13.9,0
08/06/2003,Dainyour,35.7,15.1,0
09/06/2003,Dainyour,31.8,15.6,2.4
10/06/2003,Dainyour,28.1,13.9,1
11/06/2003,Dainyour,31.6,14.5,0
12/06/2003,Dainyour,31.8,16.1,0.03
13/06/2003,Dainyour,30.1,14.2,0
14/06/2003,Dainyour,33.3,14.7,0
15/06/2003,Dainyour,33.4,14.5,0
16/06/2003,Dainyour,34.9,14.5,0
17/06/2003,Dainyour,36.8,16,0
18/06/2003,Dainyour,35.8,17.3,0
19/06/2003,Dainyour,31.3,16.5,0
20/06/2003,Dainyour,33.2,16.2,0
21/06/2003,Dainyour,33.9,17.6,0.71
22/06/2003,Dainyour,32.7,19.2,1.39
23/06/2003,Dainyour,32.6,16.9,0
24/06/2003,Dainyour,31.8,15,0
25/06/2003,Dainyour,33.3,14.6,0
26/06/2003,Dainyour,35.2,15,0
27/06/2003,Dainyour,36.2,20.4,0
28/06/2003,Dainyour,34.1,17.1,0
29/06/2003,Dainyour,34.7,17.8,0.1
30/06/2003,Dainyour,31.9,17,0.49
01/07/2003,Dainyour,31.9,16.4,1.1
02/07/2003,Dainyour,32.9,16.4,0.64
03/07/2003,Dainyour,33.2,15.8,0
04/07/2003,Dainyour,36.4,16.2,0
05/07/2003,Dainyour,37.5,18.1,0
06/07/2003,Dainyour,36.4,19.5,0
07/07/2003,Dainyour,35.2,17.1,0.07
08/07/2003,Dainyour,34.8,18.1,0.5
09/07/2003,Dainyour,31.4,19,6.36
10/07/2003,Dainyour,27.7,17.1,2.12
11/07/2003,Dainyour,32.6,17.7,13.71
12/07/2003,Dainyour,34.8,18.6,0.07
13/07/2003,Dainyour,34.4,18.1,1.17
14/07/2003,Dainyour,33.4,17.5,0
15/07/2003,Dainyour,36.2,17.1,0
16/07/2003,Dainyour,36,19.2,0.28
17/07/2003,Dainyour,33.7,18.3,0.53
18/07/2003,Dainyour,33.4,18.9,0.7
19/07/2003,Dainyour,36.5,18.8,0
20/07/2003,Dainyour,39.3,20.5,0
21/07/2003,Dainyour,36.9,21.7,0
22/07/2003,Dainyour,37.7,21.6,0
23/07/2003,Dainyour,35.4,21.9,0
24/07/2003,Dainyour,33.8,21,0.35
25/07/2003,Dainyour,30.1,18.8,6.04
26/07/2003,Dainyour,33.9,17.5,0
27/07/2003,Dainyour,35.5,20.9,0
28/07/2003,Dainyour,32.2,19.2,0.6
29/07/2003,Dainyour,32.9,19.9,0
30/07/2003,Dainyour,35.1,21.5,0.23
31/07/2003,Dainyour,36.7,20.7,0
01/08/2003,Dainyour,37.4,22.4,0
02/08/2003,Dainyour,39,23.1,0
03/08/2003,Dainyour,36.7,20.5,1.03
04/08/2003,Dainyour,36.3,21.9,0
05/08/2003,Dainyour,34.2,19,0.8
06/08/2003,Dainyour,32.3,17.8,2
07/08/2003,Dainyour,38.7,17.2,0.71
08/08/2003,Dainyour,33.1,20.8,2.33
09/08/2003,Dainyour,36.3,20.4,0
10/08/2003,Dainyour,31.9,18.3,0.3
11/08/2003,Dainyour,31.8,18,0
12/08/2003,Dainyour,31.9,16.5,0.13
13/08/2003,Dainyour,32.6,14.9,0
14/08/2003,Dainyour,32.3,18.4,0.49
15/08/2003,Dainyour,32.1,16.5,0.78
16/08/2003,Dainyour,34.7,16.6,0.21
17/08/2003,Dainyour,36.4,20.5,0
18/08/2003,Dainyour,32.6,17.8,0.42
19/08/2003,Dainyour,32.6,18.2,0.35
20/08/2003,Dainyour,31.2,16.2,2.33
21/08/2003,Dainyour,25.7,14.7,1.43
22/08/2003,Dainyour,26.1,13.5,0.7
23/08/2003,Dainyour,31.3,16.9,0
24/08/2003,Dainyour,31.7,15.2,0.49
25/08/2003,Dainyour,29.8,14.3,1.34
26/08/2003,Dainyour,32.9,16.8,0.07
27/08/2003,Dainyour,32.5,18.7,0.28
28/08/2003,Dainyour,31.9,16.5,0.27
29/08/2003,Dainyour,32.2,18.5,0
30/08/2003,Dainyour,31.5,16.6,1.07
31/08/2003,Dainyour,29.5,15.3,0
01/09/2003,Dainyour,33.1,14,0
02/09/2003,Dainyour,32.3,14.1,0.1
03/09/2003,Dainyour,30.5,14.8,0.74
04/09/2003,Dainyour,29.6,13.2,0.33
05/09/2003,Dainyour,25.4,11.5,2.6
06/09/2003,Dainyour,27.8,11.4,1.8
07/09/2003,Dainyour,28.8,10.2,3.74
08/09/2003,Dainyour,28.9,9.9,1.42
09/09/2003,Dainyour,24.1,10.1,10.38
10/09/2003,Dainyour,23,9.2,0.57
11/09/2003,Dainyour,26.8,10,0
12/09/2003,Dainyour,28.7,9.6,0
13/09/2003,Dainyour,30.7,10.8,0
14/09/2003,Dainyour,29,10.8,0
15/09/2003,Dainyour,29.9,11.9,0.73
16/09/2003,Dainyour,29.2,9.8,2.47
17/09/2003,Dainyour,30,10.2,0.47
18/09/2003,Dainyour,30.6,10.9,0
19/09/2003,Dainyour,28.1,10,0
20/09/2003,Dainyour,26,9.2,0
21/09/2003,Dainyour,29,7.9,1.2
22/09/2003,Dainyour,29.7,9,0.07
23/09/2003,Dainyour,32.4,11.7,0
24/09/2003,Dainyour,29.1,10.2,2.23
25/09/2003,Dainyour,22.7,9.5,0.43
26/09/2003,Dainyour,22.3,8.4,0.53
27/09/2003,Dainyour,23.4,7.8,0
28/09/2003,Dainyour,23.9,7.7,0
29/09/2003,Dainyour,24.1,6.5,0
30/09/2003,Dainyour,25.6,7.2,0
01/10/2003,Dainyour,24.9,6.9,0
02/10/2003,Dainyour,25,9.3,0
03/10/2003,Dainyour,25.7,6.9,0
04/10/2003,Dainyour,26,6.5,0
05/10/2003,Dainyour,28.5,6.9,0
06/10/2003,Dainyour,29.6,7.6,0
07/10/2003,Dainyour,28.8,9.8,0
08/10/2003,Dainyour,23.9,8.6,1
